sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:route,ADD_INFO:dose,ADD_INFO:drug,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
475,methotrexate,-1,,,15,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
476,methotrexate,-1,,subcutaneous,15,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
477,methotrexate,-1,,,17.5,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
478,methotrexate,-1,,subcutaneous,20,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
479,methotrexate,-1,,,20,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
480,methotrexate,-1,,,25,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
481,methotrexate,-1,,,25,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
482,methotrexate,-1,,subcutaneous,5,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
483,methotrexate,-1,,subcutaneous,7.5,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
484,methotrexate,-1,,,7.5,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
485,methotrexate,-1,,subcutaneous,10,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
486,methotrexate,-1,,oral,10,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
487,methotrexate,-1,,oral,5,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
488,methotrexate,-1,,oral,10,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
489,methotrexate,-1,,,15,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
490,methotrexate,-1,,,20,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
491,methotrexate,-1,,,25,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
492,methotrexate,-1,,oral,10,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
493,methotrexate,-1,,subcutaneous,10,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
494,methotrexate,-1,,subcutaneous,10,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
495,methotrexate,-1,,oral,10,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
496,methotrexate,-1,,subcutaneous,12.5,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
497,methotrexate,-1,,subcutaneous,15,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
498,methotrexate,-1,,oral,15,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
499,methotrexate,-1,,subcutaneous,15,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
500,methotrexate,-1,,oral,15,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
501,methotrexate,-1,,subcutaneous,20,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
502,methotrexate,-1,,oral,20,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
503,methotrexate,-1,,subcutaneous,20,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
504,methotrexate,-1,,oral,20,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
505,methotrexate,-1,,subcutaneous,25,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
506,methotrexate,-1,,oral,25,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
507,methotrexate,-1,,subcutaneous,25,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
508,methotrexate,-1,,oral,25,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
509,methotrexate,-1,,oral,5,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
510,methotrexate,-1,,subcutaneous,7.5,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
511,methotrexate,-1,,oral,,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
512,methotrexate,-1,,subcutaneous,,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
513,methotrexate,-1,,subcutaneous,17.5,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
514,methotrexate,-1,,,400,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
515,methotrexate,-1,,,12.5,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
516,methotrexate,-1,,subcutaneous,15,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
517,methotrexate,-1,,,15,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
518,methotrexate,-1,,,15,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
519,methotrexate,-1,,oral,15,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
520,methotrexate,-1,,subcutaneous,20,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
521,methotrexate,-1,,,20,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
522,methotrexate,-1,,subcutaneous,15,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
523,methotrexate,-1,,subcutaneous,10,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
524,methotrexate,-1,,subcutaneous,10,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
525,methotrexate,-1,,oral,10,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
526,methotrexate,-1,,subcutaneous,12.5,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
527,methotrexate,-1,,,12.5,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
528,methotrexate,-1,,subcutaneous,15,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
529,methotrexate,-1,,oral,15,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
530,methotrexate,-1,,oral,15,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
531,methotrexate,-1,,,15,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
532,methotrexate,-1,,subcutaneous,15,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
533,methotrexate,-1,,subcutaneous,17.5,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
534,methotrexate,-1,,subcutaneous,20,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
535,methotrexate,-1,,oral,2.5,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
536,methotrexate,-1,,oral,7.5,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
537,methotrexate,-1,,subcutaneous,,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
538,methotrexate,-1,,oral,,,0.00,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,CT,1648219907645,
539,methylprednisolone,-1,,intravenous,500,,0.00,UNCHECKED,UNREVIEWED,,0,1506270,methylprednisolone,Drug,MAPS_TO,,CT,1648219922575,
540,solu_medrol,-1,,intravenous_infusion,1000,,0.00,UNCHECKED,UNREVIEWED,,0,40060704,methylprednisolone Injectable Solution [Solu-Medrol],Drug,MAPS_TO,,CT,1648220756142,
541,solu_medrol,-1,,intravenous_infusion,125,,0.00,UNCHECKED,UNREVIEWED,,0,40060704,methylprednisolone Injectable Solution [Solu-Medrol],Drug,MAPS_TO,,CT,1648220756142,
542,solu_medrol,-1,,oral,17.5,,0.00,UNCHECKED,UNREVIEWED,,0,40060728,methylprednisolone Oral Tablet,Drug,MAPS_TO,,CT,1648223447017,
543,solu_medrol,-1,,oral,250,,0.00,UNCHECKED,UNREVIEWED,,0,40060728,methylprednisolone Oral Tablet,Drug,MAPS_TO,,CT,1648223447017,
544,solu_medrol,-1,,intravenous_infusion,250,,0.00,UNCHECKED,UNREVIEWED,,0,40060704,methylprednisolone Injectable Solution [Solu-Medrol],Drug,MAPS_TO,,CT,1648220756142,
545,solu_medrol,-1,,intravenous_infusion,500,,0.00,UNCHECKED,UNREVIEWED,,0,40060704,methylprednisolone Injectable Solution [Solu-Medrol],Drug,MAPS_TO,,CT,1648220756142,
546,solu_medrol,-1,,intravenous_infusion,500,,0.00,UNCHECKED,UNREVIEWED,,0,40060704,methylprednisolone Injectable Solution [Solu-Medrol],Drug,MAPS_TO,,CT,1648220756142,
547,solu_medrol,-1,,intravenous_infusion,500,,0.00,UNCHECKED,UNREVIEWED,,0,40060704,methylprednisolone Injectable Solution [Solu-Medrol],Drug,MAPS_TO,,CT,1648220756142,
548,solu_medrol,-1,,oral,70,,0.00,UNCHECKED,UNREVIEWED,,0,40060728,methylprednisolone Oral Tablet,Drug,MAPS_TO,,CT,1648223447017,
549,solu_medrol,-1,,intravenous_infusion,75,,0.00,UNCHECKED,UNREVIEWED,,0,40060704,methylprednisolone Injectable Solution [Solu-Medrol],Drug,MAPS_TO,,CT,1648220756142,
550,solu_medrol,-1,,intravenous_infusion,1000,,0.00,UNCHECKED,UNREVIEWED,,0,40060704,methylprednisolone Injectable Solution [Solu-Medrol],Drug,MAPS_TO,,CT,1648220756142,
551,solu_medrol,-1,,intravenous_infusion,500,,0.00,UNCHECKED,UNREVIEWED,,0,40060704,methylprednisolone Injectable Solution [Solu-Medrol],Drug,MAPS_TO,,CT,1648220756142,
552,solu_medrol,-1,,intramuscular,80,,0.00,UNCHECKED,UNREVIEWED,,0,40060704,methylprednisolone Injectable Solution [Solu-Medrol],Drug,MAPS_TO,,CT,1648220756142,
553,prednisolone,-1,,oral,1.25,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
554,prednisolone,-1,,oral,12.5,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
555,prednisolone,-1,,oral,15,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
556,prednisolone,-1,,oral,17.5,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
557,prednisolone,-1,,oral,2,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
558,prednisolone,-1,,oral,20,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
559,prednisolone,-1,,oral,20,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
560,prednisolone,-1,,oral,22.5,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
561,prednisolone,-1,,oral,2.5,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
562,prednisolone,-1,,oral,25,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
563,prednisolone,-1,,oral,25,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
564,prednisolone,-1,,oral,30,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
565,prednisolone,-1,,oral,30,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
566,prednisolone,-1,,oral,3.25,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
567,prednisolone,-1,,oral,35,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
568,prednisolone,-1,,oral,35,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
569,prednisolone,-1,,oral,3.75,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
570,prednisolone,-1,,oral,40,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
571,prednisolone,-1,,oral,40,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
572,prednisolone,-1,,oral,5,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
573,prednisolone,-1,,oral,5,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
574,prednisolone,-1,,oral,50,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
575,prednisolone,-1,,oral,50,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
576,prednisolone,-1,,oral,60,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
577,prednisolone,-1,,oral,60,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
578,prednisolone,-1,,oral,6.25,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
579,prednisolone,-1,,oral,70,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
580,prednisolone,-1,,oral,7.5,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
581,prednisolone,-1,,oral,80,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
582,prednisolone,-1,,oral,9,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
583,prednisolone,-1,,oral,2.5,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
584,prednisolone,-1,,oral,15,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
585,prednisolone,-1,,oral,20,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
586,prednisolone,-1,,oral,17.5,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
587,prednisolone,-1,,oral,20,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
588,prednisolone,-1,,oral,2.5,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
589,prednisolone,-1,,oral,25,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
590,prednisolone,-1,,oral,30,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
591,prednisolone,-1,,oral,40,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
592,prednisolone,-1,,oral,5,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
593,prednisolone,-1,,oral,50,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
594,prednisolone,-1,,oral,55,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
595,prednisolone,-1,,oral,60,,0.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,CT,1648220384255,
596,prednisone,-1,,,20,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
597,prednisone,-1,,,20,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
598,prednisone,-1,,oral,20,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
599,prednisone,-1,,,5,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
600,prednisone,-1,,oral,5,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
601,prednisone,-1,,,5,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
602,prednisone,-1,,oral,5,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
603,prednisone,-1,,oral,5,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
604,prednisone,-1,,,5,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
605,prednisone,-1,,oral,5,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
606,prednisone,-1,,,7.5,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
607,prednisone,-1,,oral,7.5,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
608,prednisone,-1,,oral,9,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
609,prednisone,-1,,,0,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
610,prednisone,-1,,,0,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
611,prednisone,-1,,,0.75,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
612,prednisone,-1,,,1,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
613,prednisone,-1,,oral,1,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
614,prednisone,-1,,,1,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
615,prednisone,-1,,oral,1,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
616,prednisone,-1,,oral,10,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
617,prednisone,-1,,oral,10,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
618,prednisone,-1,,buccal,10,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
619,prednisone,-1,,oral,10,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
620,prednisone,-1,,,100,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
621,prednisone,-1,,oral,100,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
622,prednisone,-1,,intravenous_infusion,1000,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
623,prednisone,-1,,,10.5,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
624,prednisone,-1,,oral,11,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
625,prednisone,-1,,,11.25,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
626,prednisone,-1,,oral,11.25,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
627,prednisone,-1,,,12,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
628,prednisone,-1,,oral,12,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
629,prednisone,-1,,,12,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
630,prednisone,-1,,,1.25,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
631,prednisone,-1,,oral,1.25,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
632,prednisone,-1,,,12.5,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
633,prednisone,-1,,oral,12.5,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
634,prednisone,-1,,intravenous,125,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
635,prednisone,-1,,oral,13,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
636,prednisone,-1,,,1.5,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
637,prednisone,-1,,oral,1.5,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
638,prednisone,-1,,oral,15,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
639,prednisone,-1,,,15,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
640,prednisone,-1,,oral,15,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
641,prednisone,-1,,subcutaneous,15,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
642,prednisone,-1,,,15,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
643,prednisone,-1,,,1.66,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
644,prednisone,-1,,,17.5,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
645,prednisone,-1,,oral,17.5,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
646,prednisone,-1,,,18,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
647,prednisone,-1,,,18,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
648,prednisone,-1,,,180,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
649,prednisone,-1,,,2,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
650,prednisone,-1,,oral,2,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
651,prednisone,-1,,oral,2,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
652,prednisone,-1,,,2,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
653,prednisone,-1,,,20,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
654,prednisone,-1,,oral,20,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
655,prednisone,-1,,oral,20,,0.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,CT,1648220455932,
